time_s,target_dof_right_hip_pitch_04,target_dof_right_hip_roll_03,target_dof_right_hip_yaw_03,target_dof_right_knee_04,target_dof_right_ankle_02,target_dof_left_hip_pitch_04,target_dof_left_hip_roll_03,target_dof_left_hip_yaw_03,target_dof_left_knee_04,target_dof_left_ankle_02,torque_dof_right_hip_pitch_04,torque_dof_right_hip_roll_03,torque_dof_right_hip_yaw_03,torque_dof_right_knee_04,torque_dof_right_ankle_02,torque_dof_left_hip_pitch_04,torque_dof_left_hip_roll_03,torque_dof_left_hip_yaw_03,torque_dof_left_knee_04,torque_dof_left_ankle_02,pos_dof_right_hip_pitch_04,pos_dof_right_hip_roll_03,pos_dof_right_hip_yaw_03,pos_dof_right_knee_04,pos_dof_right_ankle_02,pos_dof_left_hip_pitch_04,pos_dof_left_hip_roll_03,pos_dof_left_hip_yaw_03,pos_dof_left_knee_04,pos_dof_left_ankle_02,vel_dof_right_hip_pitch_04,vel_dof_right_hip_roll_03,vel_dof_right_hip_yaw_03,vel_dof_right_knee_04,vel_dof_right_ankle_02,vel_dof_left_hip_pitch_04,vel_dof_left_hip_roll_03,vel_dof_left_hip_yaw_03,vel_dof_left_knee_04,vel_dof_left_ankle_02
18.96,-0.410838,-0.282004,-0.134198,-0.801219,0.422131,0.193251,-0.109694,-0.133928,0.662032,-0.40074,-1.8577,0.6639,-1.34,11.848,0.9316,0.2827,3.3165,-1.4821,-8.7543,2.5248,-0.397936,-0.28521,-0.12079,-0.880256,0.398903,0.191499,-0.126327,-0.119081,0.720355,-0.463782,-0.003137,-0.000858,-0.000235,0.000856,-0.002462,-0.000808,0.000383,-0.000774,0.000682,-0.003166
18.98,-0.410884,-0.282015,-0.134201,-0.80121,0.42214,0.193246,-0.109684,-0.133943,0.662057,-0.400676,-1.8554,0.665,-1.3398,11.8469,0.9338,0.2843,3.3169,-1.482,-8.7527,2.5299,-0.397999,-0.285227,-0.120794,-0.880238,0.398854,0.191483,-0.126319,-0.119097,0.720369,-0.463845,-0.003127,-0.000858,-0.000246,0.00085,-0.00243,-0.000806,0.000385,-0.000792,0.000682,-0.003183
19.0,-0.410929,-0.282027,-0.134205,-0.801201,0.422148,0.193241,-0.109673,-0.133959,0.662082,-0.400611,-1.853,0.6661,-1.3397,11.8458,0.9361,0.2859,3.3174,-1.4818,-8.751,2.5351,-0.398062,-0.285244,-0.120799,-0.880222,0.398806,0.191467,-0.126311,-0.119113,0.720383,-0.463909,-0.003117,-0.000857,-0.000257,0.000844,-0.002398,-0.000804,0.000387,-0.000811,0.000684,-0.0032
19.02,-0.410973,-0.282039,-0.134209,-0.801192,0.422156,0.193236,-0.109663,-0.133974,0.662107,-0.400547,-1.8505,0.6671,-1.3395,11.8447,0.9383,0.2876,3.3178,-1.4817,-8.7493,2.5402,-0.398124,-0.285262,-0.120805,-0.880205,0.398758,0.191451,-0.126304,-0.119129,0.720396,-0.463973,-0.003106,-0.000857,-0.000268,0.000838,-0.002366,-0.000802,0.000389,-0.000829,0.000685,-0.003217
19.04,-0.411017,-0.282051,-0.134213,-0.801183,0.422165,0.193231,-0.109653,-0.133989,0.662132,-0.400483,-1.8481,0.6681,-1.3393,11.8436,0.9404,0.2892,3.3183,-1.4814,-8.7476,2.5454,-0.398186,-0.285279,-0.12081,-0.880188,0.398711,0.191435,-0.126296,-0.119146,0.72041,-0.464038,-0.003094,-0.000856,-0.00028,0.000832,-0.002335,-0.000801,0.000392,-0.000847,0.000687,-0.003234
19.06,-0.41106,-0.282064,-0.134217,-0.801174,0.422173,0.193226,-0.109642,-0.134004,0.662158,-0.400418,-1.8455,0.669,-1.3391,11.8424,0.9426,0.2908,3.3187,-1.4812,-8.7459,2.5506,-0.398248,-0.285296,-0.120816,-0.880172,0.398665,0.19142,-0.126288,-0.119163,0.720424,-0.464103,-0.003082,-0.000856,-0.000291,0.000827,-0.002303,-0.0008,0.000394,-0.000864,0.000689,-0.003251
19.08,-0.411102,-0.282077,-0.134221,-0.801166,0.422181,0.193221,-0.109632,-0.13402,0.662183,-0.400354,-1.8429,0.6699,-1.3389,11.8413,0.9447,0.2923,3.3192,-1.4809,-8.7441,2.5558,-0.39831,-0.285313,-0.120822,-0.880155,0.398619,0.191404,-0.12628,-0.11918,0.720438,-0.464168,-0.003069,-0.000856,-0.000302,0.000821,-0.002272,-0.000799,0.000396,-0.000882,0.000691,-0.003267
19.1,-0.411144,-0.28209,-0.134225,-0.801158,0.422189,0.193216,-0.109621,-0.134035,0.662209,-0.400289,-1.8403,0.6707,-1.3386,11.8401,0.9468,0.2939,3.3197,-1.4806,-8.7424,2.561,-0.398371,-0.28533,-0.120828,-0.880139,0.398574,0.191388,-0.126272,-0.119198,0.720451,-0.464233,-0.003055,-0.000856,-0.000314,0.000815,-0.002241,-0.000799,0.000399,-0.0009,0.000694,-0.003284
19.12,-0.411184,-0.282103,-0.13423,-0.80115,0.422197,0.19321,-0.109611,-0.13405,0.662235,-0.400224,-1.8376,0.6715,-1.3384,11.839,0.9489,0.2955,3.3201,-1.4802,-8.7406,2.5663,-0.398433,-0.285347,-0.120834,-0.880123,0.398529,0.191372,-0.126264,-0.119216,0.720465,-0.464299,-0.003041,-0.000856,-0.000326,0.000809,-0.00221,-0.000799,0.000401,-0.000917,0.000697,-0.003301
19.14,-0.411225,-0.282116,-0.134234,-0.801142,0.422205,0.193205,-0.1096,-0.134065,0.662261,-0.40016,-1.8349,0.6722,-1.3381,11.8378,0.9509,0.297,3.3206,-1.4799,-8.7388,2.5715,-0.398493,-0.285364,-0.120841,-0.880107,0.398485,0.191356,-0.126256,-0.119235,0.720479,-0.464365,-0.003027,-0.000856,-0.000338,0.000803,-0.002179,-0.0008,0.000403,-0.000934,0.0007,-0.003317
19.16,-0.411264,-0.28213,-0.134239,-0.801134,0.422213,0.193199,-0.109589,-0.134081,0.662288,-0.400095,-1.8321,0.6729,-1.3379,11.8366,0.953,0.2986,3.321,-1.4794,-8.7369,2.5768,-0.398554,-0.285382,-0.120848,-0.880091,0.398442,0.19134,-0.126248,-0.119254,0.720493,-0.464432,-0.003012,-0.000856,-0.00035,0.000798,-0.002149,-0.0008,0.000406,-0.000952,0.000703,-0.003334
19.18,-0.411303,-0.282144,-0.134244,-0.801126,0.42222,0.193193,-0.109578,-0.134096,0.662314,-0.400031,-1.8293,0.6736,-1.3376,11.8355,0.9549,0.3001,3.3215,-1.479,-8.7351,2.582,-0.398614,-0.285399,-0.120855,-0.880075,0.398399,0.191324,-0.12624,-0.119273,0.720508,-0.464499,-0.002996,-0.000856,-0.000362,0.000792,-0.002118,-0.000801,0.000409,-0.000969,0.000707,-0.00335
19.2,-0.411341,-0.282158,-0.134249,-0.801119,0.422228,0.193187,-0.109568,-0.134111,0.662341,-0.399967,-1.8264,0.6742,-1.3373,11.8343,0.9569,0.3016,3.322,-1.4785,-8.7333,2.5873,-0.398674,-0.285416,-0.120863,-0.880059,0.398357,0.191308,-0.126232,-0.119293,0.720522,-0.464566,-0.00298,-0.000857,-0.000375,0.000786,-0.002088,-0.000802,0.000411,-0.000985,0.00071,-0.003366
19.22,-0.411378,-0.282172,-0.134254,-0.801111,0.422235,0.193181,-0.109557,-0.134127,0.662368,-0.399903,-1.8235,0.6748,-1.337,11.8331,0.9588,0.3031,3.3224,-1.478,-8.7314,2.5926,-0.398734,-0.285433,-0.12087,-0.880043,0.398316,0.191292,-0.126223,-0.119312,0.720536,-0.464633,-0.002963,-0.000857,-0.000387,0.00078,-0.002058,-0.000804,0.000414,-0.001002,0.000715,-0.003382
19.24,-0.411415,-0.282187,-0.134259,-0.801104,0.422243,0.193174,-0.109546,-0.134142,0.662395,-0.399839,-1.8205,0.6753,-1.3367,11.8319,0.9607,0.3046,3.3229,-1.4775,-8.7295,2.5979,-0.398793,-0.28545,-0.120878,-0.880028,0.398275,0.191276,-0.126215,-0.119333,0.72055,-0.464701,-0.002946,-0.000857,-0.0004,0.000775,-0.002028,-0.000806,0.000416,-0.001018,0.000719,-0.003398
19.26,-0.411451,-0.282202,-0.134265,-0.801097,0.42225,0.193168,-0.109535,-0.134158,0.662422,-0.399775,-1.8175,0.6758,-1.3364,11.8307,0.9626,0.3061,3.3233,-1.4769,-8.7276,2.6032,-0.398852,-0.285467,-0.120886,-0.880013,0.398235,0.19126,-0.126207,-0.119353,0.720565,-0.464769,-0.002928,-0.000858,-0.000412,0.000769,-0.001998,-0.000808,0.000419,-0.001034,0.000723,-0.003414
19.28,-0.411486,-0.282217,-0.13427,-0.80109,0.422257,0.193161,-0.109524,-0.134173,0.66245,-0.399711,-1.8145,0.6762,-1.3361,11.8294,0.9644,0.3076,3.3237,-1.4763,-8.7257,2.6085,-0.39891,-0.285485,-0.120895,-0.879997,0.398195,0.191244,-0.126198,-0.119374,0.720579,-0.464837,-0.00291,-0.000859,-0.000425,0.000764,-0.001969,-0.000811,0.000422,-0.00105,0.000728,-0.00343
19.3,-0.411521,-0.282232,-0.134276,-0.801084,0.422264,0.193154,-0.109513,-0.134188,0.662477,-0.399647,-1.8114,0.6766,-1.3358,11.8282,0.9662,0.309,3.3242,-1.4757,-8.7238,2.6138,-0.398968,-0.285502,-0.120903,-0.879982,0.398156,0.191228,-0.12619,-0.119395,0.720594,-0.464906,-0.002891,-0.000859,-0.000437,0.000758,-0.001939,-0.000814,0.000425,-0.001066,0.000733,-0.003446
19.32,-0.411554,-0.282248,-0.134282,-0.801077,0.42227,0.193147,-0.109502,-0.134204,0.662505,-0.399584,-1.8083,0.677,-1.3354,11.827,0.968,0.3104,3.3246,-1.475,-8.7219,2.6191,-0.399026,-0.285519,-0.120912,-0.879967,0.398117,0.191212,-0.126181,-0.119417,0.720609,-0.464975,-0.002872,-0.00086,-0.00045,0.000752,-0.00191,-0.000817,0.000427,-0.001082,0.000738,-0.003461
19.34,-0.411587,-0.282263,-0.134288,-0.801071,0.422277,0.193139,-0.109491,-0.134219,0.662533,-0.399521,-1.8051,0.6773,-1.3351,11.8257,0.9698,0.3119,3.325,-1.4743,-8.72,2.6244,-0.399083,-0.285536,-0.120921,-0.879952,0.398079,0.191195,-0.126173,-0.119439,0.720624,-0.465045,-0.002853,-0.000861,-0.000463,0.000747,-0.001881,-0.00082,0.00043,-0.001097,0.000743,-0.003477
19.36,-0.41162,-0.282279,-0.134294,-0.801065,0.422283,0.193132,-0.10948,-0.134235,0.662561,-0.399458,-1.8019,0.6776,-1.3347,11.8245,0.9715,0.3133,3.3254,-1.4736,-8.7181,2.6297,-0.39914,-0.285553,-0.120931,-0.879937,0.398042,0.191179,-0.126164,-0.119461,0.720639,-0.465114,-0.002833,-0.000862,-0.000476,0.000741,-0.001853,-0.000824,0.000433,-0.001113,0.000748,-0.003492
19.38,-0.411651,-0.282296,-0.1343,-0.801059,0.422289,0.193124,-0.109469,-0.13425,0.662589,-0.399395,-1.7986,0.6778,-1.3343,11.8232,0.9732,0.3147,3.3258,-1.4728,-8.7162,2.635,-0.399197,-0.285571,-0.120941,-0.879923,0.398005,0.191163,-0.126156,-0.119483,0.720654,-0.465184,-0.002812,-0.000863,-0.000489,0.000736,-0.001824,-0.000828,0.000436,-0.001128,0.000754,-0.003507
19.4,-0.411682,-0.282312,-0.134307,-0.801053,0.422295,0.193116,-0.109458,-0.134265,0.662618,-0.399333,-1.7954,0.678,-1.3339,11.822,0.9748,0.3161,3.3262,-1.472,-8.7143,2.6403,-0.399253,-0.285588,-0.120951,-0.879908,0.397969,0.191146,-0.126147,-0.119506,0.720669,-0.465255,-0.002791,-0.000864,-0.000501,0.00073,-0.001796,-0.000832,0.000439,-0.001142,0.000759,-0.003522
19.42,-0.411712,-0.282329,-0.134314,-0.801047,0.4223,0.193108,-0.109447,-0.134281,0.662646,-0.399271,-1.792,0.6781,-1.3335,11.8207,0.9764,0.3174,3.3266,-1.4712,-8.7123,2.6457,-0.399309,-0.285605,-0.120961,-0.879893,0.397933,0.19113,-0.126138,-0.119529,0.720684,-0.465325,-0.00277,-0.000865,-0.000514,0.000725,-0.001768,-0.000837,0.000441,-0.001157,0.000765,-0.003537
19.44,-0.411741,-0.282346,-0.134321,-0.801041,0.422306,0.193099,-0.109436,-0.134296,0.662675,-0.399209,-1.7887,0.6782,-1.3331,11.8194,0.978,0.3188,3.327,-1.4704,-8.7104,2.651,-0.399364,-0.285623,-0.120971,-0.879879,0.397898,0.191113,-0.126129,-0.119552,0.7207,-0.465396,-0.002748,-0.000866,-0.000527,0.00072,-0.00174,-0.000842,0.000444,-0.001171,0.000771,-0.003551
19.46,-0.41177,-0.282363,-0.134328,-0.801036,0.422311,0.193091,-0.109424,-0.134312,0.662704,-0.399147,-1.7853,0.6782,-1.3327,11.8181,0.9796,0.3201,3.3274,-1.4695,-8.7085,2.6563,-0.399419,-0.28564,-0.120982,-0.879865,0.397864,0.191096,-0.12612,-0.119576,0.720715,-0.465467,-0.002726,-0.000868,-0.00054,0.000714,-0.001712,-0.000847,0.000447,-0.001186,0.000777,-0.003566
19.48,-0.411798,-0.282381,-0.134335,-0.801031,0.422316,0.193082,-0.109413,-0.134327,0.662732,-0.399086,-1.7819,0.6782,-1.3323,11.8168,0.9811,0.3215,3.3277,-1.4686,-8.7065,2.6616,-0.399473,-0.285657,-0.120993,-0.879851,0.39783,0.191079,-0.126111,-0.1196,0.720731,-0.465539,-0.002704,-0.000869,-0.000553,0.000709,-0.001685,-0.000852,0.00045,-0.0012,0.000783,-0.00358
19.5,-0.411825,-0.282399,-0.134342,-0.801026,0.422321,0.193072,-0.109402,-0.134343,0.662761,-0.399025,-1.7784,0.6782,-1.3319,11.8155,0.9826,0.3228,3.3281,-1.4677,-8.7046,2.667,-0.399527,-0.285675,-0.121004,-0.879836,0.397796,0.191062,-0.126102,-0.119624,0.720747,-0.46561,-0.002681,-0.000871,-0.000566,0.000703,-0.001658,-0.000858,0.000453,-0.001213,0.000789,-0.003594
19.52,-0.411851,-0.282417,-0.13435,-0.801021,0.422325,0.193063,-0.109391,-0.134358,0.662791,-0.398964,-1.7749,0.6781,-1.3314,11.8142,0.9841,0.3241,3.3284,-1.4668,-8.7027,2.6723,-0.39958,-0.285692,-0.121016,-0.879822,0.397764,0.191045,-0.126093,-0.119649,0.720763,-0.465683,-0.002658,-0.000872,-0.00058,0.000698,-0.001631,-0.000864,0.000456,-0.001227,0.000795,-0.003608
19.54,-0.411877,-0.282435,-0.134358,-0.801016,0.422329,0.193053,-0.10938,-0.134374,0.66282,-0.398904,-1.7714,0.6779,-1.331,11.8129,0.9855,0.3254,3.3287,-1.4658,-8.7007,2.6776,-0.399633,-0.28571,-0.121028,-0.879809,0.397731,0.191028,-0.126084,-0.119673,0.720779,-0.465755,-0.002635,-0.000874,-0.000593,0.000693,-0.001604,-0.000871,0.000459,-0.00124,0.000801,-0.003621
19.56,-0.411902,-0.282454,-0.134366,-0.801011,0.422333,0.193043,-0.109369,-0.134389,0.662849,-0.398844,-1.7678,0.6778,-1.3305,11.8116,0.9869,0.3266,3.3291,-1.4648,-8.6988,2.6829,-0.399686,-0.285727,-0.12104,-0.879795,0.397699,0.19101,-0.126075,-0.119698,0.720795,-0.465827,-0.002611,-0.000876,-0.000606,0.000687,-0.001577,-0.000877,0.000462,-0.001254,0.000808,-0.003635
19.58,-0.411926,-0.282473,-0.134374,-0.801007,0.422337,0.193033,-0.109358,-0.134405,0.662879,-0.398784,-1.7642,0.6776,-1.33,11.8103,0.9883,0.3279,3.3294,-1.4638,-8.6969,2.6883,-0.399738,-0.285745,-0.121052,-0.879781,0.397668,0.190993,-0.126066,-0.119724,0.720811,-0.4659,-0.002586,-0.000878,-0.000619,0.000682,-0.001551,-0.000884,0.000465,-0.001267,0.000814,-0.003648
19.6,-0.411949,-0.282492,-0.134382,-0.801003,0.42234,0.193022,-0.109346,-0.13442,0.662908,-0.398725,-1.7606,0.6773,-1.3296,11.8089,0.9896,0.3291,3.3297,-1.4627,-8.695,2.6936,-0.399789,-0.285763,-0.121065,-0.879768,0.397637,0.190975,-0.126056,-0.119749,0.720827,-0.465973,-0.002562,-0.00088,-0.000632,0.000677,-0.001525,-0.000891,0.000467,-0.001279,0.000821,-0.003661
19.62,-0.411972,-0.282512,-0.134391,-0.800998,0.422343,0.193011,-0.109335,-0.134436,0.662938,-0.398666,-1.757,0.6769,-1.3291,11.8076,0.9909,0.3304,3.3299,-1.4617,-8.693,2.6989,-0.39984,-0.28578,-0.121078,-0.879754,0.397607,0.190957,-0.126047,-0.119775,0.720844,-0.466047,-0.002537,-0.000882,-0.000646,0.000671,-0.001499,-0.000899,0.00047,-0.001292,0.000827,-0.003674
19.64,-0.411993,-0.282532,-0.134399,-0.800994,0.422346,0.193,-0.109324,-0.134451,0.662968,-0.398607,-1.7533,0.6766,-1.3286,11.8062,0.9922,0.3316,3.3302,-1.4606,-8.6911,2.7042,-0.399891,-0.285798,-0.121091,-0.879741,0.397577,0.190939,-0.126037,-0.119801,0.720861,-0.46612,-0.002512,-0.000884,-0.000659,0.000666,-0.001474,-0.000906,0.000473,-0.001305,0.000834,-0.003686
19.66,-0.412014,-0.282552,-0.134408,-0.800991,0.422348,0.192989,-0.109313,-0.134467,0.662998,-0.398548,-1.7496,0.6762,-1.3281,11.8048,0.9934,0.3328,3.3305,-1.4594,-8.6892,2.7095,-0.399941,-0.285816,-0.121104,-0.879728,0.397548,0.190921,-0.126028,-0.119827,0.720878,-0.466194,-0.002486,-0.000887,-0.000672,0.000661,-0.001448,-0.000914,0.000476,-0.001317,0.00084,-0.003699
19.68,-0.412035,-0.282572,-0.134417,-0.800987,0.422351,0.192977,-0.109302,-0.134482,0.663028,-0.39849,-1.7458,0.6757,-1.3276,11.8035,0.9946,0.334,3.3307,-1.4583,-8.6873,2.7148,-0.39999,-0.285833,-0.121118,-0.879714,0.39752,0.190902,-0.126018,-0.119854,0.720895,-0.466268,-0.00246,-0.000889,-0.000686,0.000656,-0.001423,-0.000923,0.000479,-0.001329,0.000847,-0.003711
19.7,-0.412054,-0.282593,-0.134427,-0.800983,0.422352,0.192965,-0.109291,-0.134498,0.663058,-0.398432,-1.7421,0.6752,-1.3271,11.8021,0.9958,0.3352,3.331,-1.4571,-8.6854,2.7201,-0.400039,-0.285851,-0.121132,-0.879701,0.397491,0.190884,-0.126009,-0.119881,0.720912,-0.466343,-0.002434,-0.000892,-0.000699,0.00065,-0.001399,-0.000931,0.000482,-0.001341,0.000854,-0.003723
19.72,-0.412073,-0.282614,-0.134436,-0.80098,0.422354,0.192953,-0.109279,-0.134513,0.663088,-0.398375,-1.7383,0.6747,-1.3266,11.8007,0.997,0.3363,3.3312,-1.4559,-8.6835,2.7254,-0.400088,-0.285869,-0.121146,-0.879689,0.397464,0.190865,-0.125999,-0.119908,0.720929,-0.466417,-0.002407,-0.000895,-0.000712,0.000645,-0.001374,-0.00094,0.000484,-0.001352,0.000861,-0.003734
19.74,-0.412091,-0.282635,-0.134446,-0.800977,0.422355,0.19294,-0.109268,-0.134529,0.663119,-0.398318,-1.7344,0.6741,-1.3261,11.7993,0.9981,0.3375,3.3314,-1.4547,-8.6817,2.7307,-0.400135,-0.285887,-0.121161,-0.879676,0.397436,0.190846,-0.125989,-0.119935,0.720946,-0.466492,-0.00238,-0.000898,-0.000726,0.00064,-0.00135,-0.000949,0.000487,-0.001364,0.000868,-0.003745
19.76,-0.412108,-0.282657,-0.134456,-0.800974,0.422356,0.192927,-0.109257,-0.134544,0.663149,-0.398261,-1.7306,0.6734,-1.3255,11.7978,0.9992,0.3386,3.3316,-1.4535,-8.6798,2.736,-0.400183,-0.285905,-0.121175,-0.879663,0.39741,0.190827,-0.12598,-0.119962,0.720964,-0.466567,-0.002353,-0.000901,-0.000739,0.000635,-0.001326,-0.000958,0.00049,-0.001375,0.000875,-0.003756
19.78,-0.412124,-0.282679,-0.134466,-0.800971,0.422356,0.192914,-0.109246,-0.13456,0.66318,-0.398205,-1.7267,0.6727,-1.325,11.7964,1.0002,0.3398,3.3318,-1.4523,-8.6779,2.7412,-0.400229,-0.285923,-0.12119,-0.87965,0.397383,0.190808,-0.12597,-0.11999,0.720981,-0.466642,-0.002326,-0.000904,-0.000753,0.00063,-0.001303,-0.000968,0.000492,-0.001387,0.000882,-0.003767
19.8,-0.412139,-0.282701,-0.134477,-0.800969,0.422356,0.1929,-0.109235,-0.134576,0.66321,-0.398148,-1.7228,0.672,-1.3245,11.795,1.0012,0.3409,3.3319,-1.451,-8.6761,2.7465,-0.400276,-0.285941,-0.121206,-0.879638,0.397358,0.190789,-0.12596,-0.120018,0.720999,-0.466718,-0.002298,-0.000907,-0.000766,0.000625,-0.00128,-0.000977,0.000495,-0.001398,0.000889,-0.003777
19.82,-0.412154,-0.282724,-0.134487,-0.800966,0.422356,0.192886,-0.109224,-0.134591,0.663241,-0.398093,-1.7188,0.6712,-1.3239,11.7935,1.0022,0.342,3.3321,-1.4497,-8.6742,2.7518,-0.400321,-0.28596,-0.121221,-0.879625,0.397332,0.190769,-0.12595,-0.120046,0.721017,-0.466793,-0.002269,-0.00091,-0.00078,0.00062,-0.001257,-0.000988,0.000497,-0.001408,0.000896,-0.003787
19.84,-0.412168,-0.282747,-0.134498,-0.800964,0.422355,0.192872,-0.109213,-0.134607,0.663272,-0.398037,-1.7149,0.6704,-1.3234,11.7921,1.0031,0.3431,3.3322,-1.4484,-8.6724,2.757,-0.400366,-0.285978,-0.121237,-0.879613,0.397307,0.190749,-0.12594,-0.120074,0.721035,-0.466869,-0.002241,-0.000914,-0.000793,0.000615,-0.001235,-0.000998,0.0005,-0.001419,0.000903,-0.003797
19.86,-0.412181,-0.28277,-0.13451,-0.800962,0.422354,0.192858,-0.109202,-0.134622,0.663302,-0.397982,-1.7109,0.6695,-1.3228,11.7906,1.004,0.3442,3.3324,-1.447,-8.6705,2.7623,-0.400411,-0.285996,-0.121254,-0.879601,0.397283,0.190729,-0.12593,-0.120103,0.721053,-0.466945,-0.002212,-0.000917,-0.000807,0.00061,-0.001213,-0.001008,0.000502,-0.00143,0.00091,-0.003806
19.88,-0.412193,-0.282793,-0.134521,-0.80096,0.422352,0.192843,-0.109191,-0.134638,0.663333,-0.397927,-1.7069,0.6686,-1.3223,11.7891,1.0049,0.3453,3.3325,-1.4457,-8.6687,2.7675,-0.400455,-0.286015,-0.12127,-0.879589,0.397259,0.190709,-0.12592,-0.120132,0.721072,-0.467021,-0.002183,-0.000921,-0.000821,0.000605,-0.001191,-0.001019,0.000505,-0.00144,0.000917,-0.003815
19.9,-0.412205,-0.282817,-0.134533,-0.800958,0.42235,0.192828,-0.10918,-0.134654,0.663364,-0.397873,-1.7028,0.6676,-1.3217,11.7876,1.0058,0.3463,3.3326,-1.4443,-8.6669,2.7728,-0.400498,-0.286033,-0.121287,-0.879577,0.397235,0.190688,-0.12591,-0.120161,0.72109,-0.467098,-0.002154,-0.000925,-0.000834,0.0006,-0.00117,-0.00103,0.000507,-0.00145,0.000925,-0.003824
19.92,-0.412216,-0.282842,-0.134544,-0.800957,0.422348,0.192812,-0.109169,-0.134669,0.663395,-0.397819,-1.6988,0.6666,-1.3212,11.7861,1.0066,0.3474,3.3327,-1.4429,-8.6651,2.778,-0.400541,-0.286052,-0.121304,-0.879565,0.397212,0.190668,-0.1259,-0.12019,0.721109,-0.467174,-0.002124,-0.000929,-0.000848,0.000595,-0.001149,-0.001041,0.00051,-0.00146,0.000932,-0.003832
19.94,-0.412226,-0.282866,-0.134557,-0.800955,0.422345,0.192796,-0.109158,-0.134685,0.663426,-0.397765,-1.6947,0.6655,-1.3206,11.7846,1.0073,0.3485,3.3328,-1.4415,-8.6633,2.7832,-0.400583,-0.286071,-0.121321,-0.879553,0.397189,0.190647,-0.12589,-0.120219,0.721128,-0.467251,-0.002094,-0.000933,-0.000862,0.000591,-0.001128,-0.001053,0.000512,-0.00147,0.000939,-0.00384
19.96,-0.412235,-0.282891,-0.134569,-0.800954,0.422342,0.19278,-0.109147,-0.1347,0.663458,-0.397712,-1.6906,0.6644,-1.32,11.783,1.0081,0.3495,3.3328,-1.4401,-8.6616,2.7884,-0.400624,-0.286089,-0.121339,-0.879541,0.397167,0.190625,-0.125879,-0.120249,0.721147,-0.467328,-0.002064,-0.000938,-0.000876,0.000586,-0.001108,-0.001064,0.000514,-0.001479,0.000947,-0.003847
19.98,-0.412243,-0.282916,-0.134582,-0.800953,0.422338,0.192764,-0.109136,-0.134716,0.663489,-0.397659,-1.6864,0.6633,-1.3195,11.7815,1.0088,0.3505,3.3329,-1.4386,-8.6598,2.7936,-0.400665,-0.286108,-0.121356,-0.87953,0.397145,0.190604,-0.125869,-0.120279,0.721166,-0.467405,-0.002033,-0.000942,-0.00089,0.000581,-0.001089,-0.001076,0.000516,-0.001489,0.000954,-0.003854
20.0,-0.41225,-0.282942,-0.134595,-0.800952,0.422334,0.192747,-0.109126,-0.134732,0.66352,-0.397607,-1.6823,0.6621,-1.3189,11.7799,1.0095,0.3516,3.3329,-1.4372,-8.6581,2.7988,-0.400705,-0.286127,-0.121375,-0.879518,0.397124,0.190582,-0.125859,-0.120309,0.721185,-0.467482,-0.002002,-0.000947,-0.000904,0.000577,-0.00107,-0.001088,0.000518,-0.001498,0.000961,-0.003861
20.02,-0.412257,-0.282967,-0.134608,-0.800951,0.42233,0.19273,-0.109115,-0.134747,0.663552,-0.397555,-1.6781,0.6608,-1.3183,11.7783,1.0101,0.3526,3.333,-1.4357,-8.6564,2.804,-0.400745,-0.286146,-0.121393,-0.879507,0.397102,0.190561,-0.125848,-0.120339,0.721205,-0.46756,-0.001971,-0.000952,-0.000917,0.000572,-0.001051,-0.0011,0.00052,-0.001507,0.000969,-0.003867
20.04,-0.412263,-0.282994,-0.134621,-0.800951,0.422325,0.192712,-0.109104,-0.134763,0.663583,-0.397503,-1.6739,0.6596,-1.3178,11.7767,1.0107,0.3536,3.333,-1.4342,-8.6547,2.8092,-0.400784,-0.286165,-0.121412,-0.879495,0.397082,0.190538,-0.125838,-0.120369,0.721224,-0.467637,-0.001939,-0.000956,-0.000931,0.000568,-0.001033,-0.001113,0.000522,-0.001516,0.000977,-0.003873
20.06,-0.412267,-0.28302,-0.134635,-0.800951,0.422319,0.192695,-0.109093,-0.134779,0.663614,-0.397451,-1.6696,0.6583,-1.3172,11.7751,1.0113,0.3546,3.333,-1.4327,-8.653,2.8144,-0.400822,-0.286184,-0.121431,-0.879484,0.397061,0.190516,-0.125827,-0.1204,0.721244,-0.467715,-0.001908,-0.000961,-0.000945,0.000563,-0.001015,-0.001126,0.000524,-0.001525,0.000984,-0.003879
20.08,-0.412272,-0.283047,-0.134649,-0.800951,0.422313,0.192677,-0.109082,-0.134794,0.663646,-0.3974,-1.6654,0.6569,-1.3166,11.7735,1.0119,0.3557,3.333,-1.4311,-8.6513,2.8195,-0.40086,-0.286204,-0.12145,-0.879473,0.397041,0.190493,-0.125817,-0.120431,0.721264,-0.467792,-0.001876,-0.000967,-0.000959,0.000559,-0.000998,-0.001139,0.000526,-0.001534,0.000992,-0.003884
20.1,-0.412275,-0.283074,-0.134663,-0.800951,0.422307,0.192658,-0.109072,-0.13481,0.663677,-0.39735,-1.6611,0.6556,-1.3161,11.7718,1.0124,0.3567,3.333,-1.4296,-8.6496,2.8247,-0.400897,-0.286223,-0.121469,-0.879462,0.397021,0.19047,-0.125806,-0.120462,0.721284,-0.46787,-0.001843,-0.000972,-0.000974,0.000555,-0.000981,-0.001152,0.000527,-0.001542,0.001,-0.003888
