time_s,target_dof_right_hip_pitch_04,target_dof_right_hip_roll_03,target_dof_right_hip_yaw_03,target_dof_right_knee_04,target_dof_right_ankle_02,target_dof_left_hip_pitch_04,target_dof_left_hip_roll_03,target_dof_left_hip_yaw_03,target_dof_left_knee_04,target_dof_left_ankle_02,torque_dof_right_hip_pitch_04,torque_dof_right_hip_roll_03,torque_dof_right_hip_yaw_03,torque_dof_right_knee_04,torque_dof_right_ankle_02,torque_dof_left_hip_pitch_04,torque_dof_left_hip_roll_03,torque_dof_left_hip_yaw_03,torque_dof_left_knee_04,torque_dof_left_ankle_02,pos_dof_right_hip_pitch_04,pos_dof_right_hip_roll_03,pos_dof_right_hip_yaw_03,pos_dof_right_knee_04,pos_dof_right_ankle_02,pos_dof_left_hip_pitch_04,pos_dof_left_hip_roll_03,pos_dof_left_hip_yaw_03,pos_dof_left_knee_04,pos_dof_left_ankle_02,vel_dof_right_hip_pitch_04,vel_dof_right_hip_roll_03,vel_dof_right_hip_yaw_03,vel_dof_right_knee_04,vel_dof_right_ankle_02,vel_dof_left_hip_pitch_04,vel_dof_left_hip_roll_03,vel_dof_left_hip_yaw_03,vel_dof_left_knee_04,vel_dof_left_ankle_02
9.5,-0.29234,-0.145615,0.129341,-0.63447,0.480631,0.195471,-0.144304,0.073648,0.704107,-0.308837,-6.8278,-1.817,2.8892,30.9542,0.8914,-12.7701,-6.3577,0.8077,-9.022,6.2991,-0.308036,-0.171342,0.121477,-0.886556,0.475537,0.260377,-0.101977,0.045698,0.820989,-0.41917,0.371415,0.263855,-0.615021,0.79255,-0.69455,0.122734,-0.079878,0.581224,-0.983402,-1.904853
9.52,-0.265088,-0.1165,0.121718,-0.613089,0.50824,0.164416,-0.104758,0.079815,0.697254,-0.351229,-2.7955,2.0641,2.2154,29.4442,2.7962,-6.585,0.8929,1.8528,-0.1629,0.4135,-0.299731,-0.165522,0.112154,-0.867505,0.459559,0.255654,-0.102998,0.053091,0.791291,-0.417269,0.323275,0.293332,-0.368233,1.007405,-0.857489,-0.287218,-0.047178,0.239736,-1.611135,2.250563
9.54,-0.283063,-0.123192,0.107996,-0.595702,0.396919,0.11303,-0.11213,0.041952,0.653166,-0.421886,-12.6137,3.3918,-0.7183,23.2798,-0.4331,-12.9967,-6.5218,-1.424,-11.9428,-1.3287,-0.288044,-0.162345,0.110818,-0.838578,0.437247,0.25116,-0.100224,0.051794,0.779064,-0.40591,0.540442,0.16822,0.127557,1.519713,-1.191894,-0.312382,0.156918,0.128645,-0.802165,0.696662
9.56,-0.35736,-0.138458,-0.003307,-0.577978,0.39565,0.079786,-0.012511,0.040134,0.620412,-0.47277,-23.8187,0.9259,-12.9731,19.5944,0.7124,-13.348,17.3256,-1.5561,-10.2778,-4.4144,-0.277168,-0.159969,0.115441,-0.805567,0.411085,0.242191,-0.099283,0.053558,0.757571,-0.389185,0.476897,0.12795,0.321231,1.680599,-1.343255,-0.445463,0.001084,0.062489,-1.18975,1.081819
9.58,-0.387176,-0.163649,-0.024832,-0.539992,0.405686,0.051228,-0.027481,0.046086,0.566632,-0.529897,-22.2354,3.2992,-8.8612,17.4937,3.9649,-19.7872,3.9838,-3.0656,-16.9596,-7.0143,-0.27148,-0.161034,0.101366,-0.767709,0.374368,0.235468,-0.093824,0.061464,0.736422,-0.37325,0.197432,-0.144848,-1.099322,1.925573,-2.739606,-0.317481,0.351867,0.446851,-0.983232,0.756014
9.6,-0.414931,-0.186206,-0.032974,-0.470901,0.423788,0.035089,-0.041533,0.032251,0.498664,-0.706579,-22.5398,4.3829,-5.659,23.795,5.8135,-16.2472,2.8814,-5.8186,-21.8435,-14.7932,-0.269532,-0.167652,0.070633,-0.72677,0.333865,0.226344,-0.088585,0.072374,0.713212,-0.357263,0.029524,-0.30673,-1.37517,1.685392,-2.238976,-0.503236,0.247428,0.528309,-1.19467,0.828833
9.62,-0.429659,-0.19251,-0.036483,-0.391777,0.443389,0.031076,-0.128522,0.011458,0.438096,-0.757128,-23.074,6.1132,-4.0645,27.67,6.5332,-12.9909,-5.9883,-8.1848,-29.6154,-14.0163,-0.269206,-0.176085,0.042809,-0.685039,0.310005,0.215088,-0.088908,0.080203,0.692552,-0.371304,-0.040209,-0.356166,-1.130345,1.885773,-1.209901,-0.591004,-0.073315,0.383278,-0.98833,-1.430961
9.64,-0.354326,-0.167004,-0.060735,-0.326333,0.452901,0.039968,-0.113555,-0.014498,0.401289,-0.750966,-8.3205,13.0845,-5.7117,23.7622,4.637,-7.5077,14.2263,-8.1494,-27.0665,-11.2443,-0.270806,-0.184971,0.024283,-0.636923,0.300907,0.201321,-0.09981,0.076772,0.665896,-0.410859,-0.17019,-0.359692,-0.81606,2.637667,1.457265,-0.67532,-0.643314,-0.285962,-1.458816,-2.38382
9.66,-0.319178,-0.083717,-0.11143,-0.288957,0.440444,-0.061281,-0.057622,-0.033164,0.321826,-0.633761,-9.4534,22.65,-9.1524,18.8388,5.0459,-20.1038,23.271,-7.3801,-30.4421,-4.9528,-0.268695,-0.188015,0.008075,-0.578747,0.305079,0.186147,-0.110438,0.065238,0.630721,-0.454038,0.076083,-0.067855,-0.818395,2.846051,0.372377,-0.688064,-0.4816,-0.71955,-1.836391,-2.258736
9.68,-0.313967,-0.048015,-0.147952,-0.26411,0.371175,-0.057394,0.028449,-0.023958,0.247904,-0.58462,-11.5148,13.6998,-7.3677,11.2675,1.3457,-6.5456,28.4897,-3.9,-22.5765,-6.2675,-0.2634,-0.180468,-0.020312,-0.513721,0.326359,0.164178,-0.112264,0.049164,0.571871,-0.444204,0.158957,0.484738,-1.578316,3.02451,0.451396,-1.079616,-0.013151,-0.998003,-3.00653,0.657496
9.7,-0.306342,-0.003326,-0.17699,-0.23966,0.304967,-0.041383,0.083596,-0.007253,0.192993,-0.59475,-4.1698,7.8184,-1.5297,1.4941,-2.7247,-0.9255,27.7655,-3.1625,-18.6923,-9.2315,-0.262754,-0.163396,-0.072171,-0.443149,0.348396,0.14175,-0.104976,0.038882,0.503973,-0.405255,-0.0958,0.916952,-2.618365,3.354438,0.997525,-1.073716,0.377038,-0.424373,-3.230257,1.66838
9.72,-0.213234,0.023756,-0.206406,-0.208924,0.236501,-0.037384,0.118759,0.014348,0.178221,-0.641641,11.6742,2.8011,-1.2618,1.9486,-2.667,1.3077,27.0378,-2.8806,-14.3272,-11.8264,-0.26526,-0.140467,-0.122009,-0.38025,0.327919,0.120451,-0.092834,0.039569,0.440812,-0.37267,-0.156553,1.138576,-2.099428,2.744448,-0.999704,-1.010552,0.579103,0.104846,-2.895936,1.078302
9.74,-0.188498,0.030605,-0.23123,-0.146186,0.181744,0.059622,0.131633,0.05932,0.163551,-0.87694,3.5615,-0.8401,-1.1088,6.7381,-1.9196,18.4174,23.9814,-0.7789,-15.5853,-17.0,-0.26069,-0.116533,-0.162686,-0.326034,0.278422,0.099303,-0.078473,0.049241,0.391625,-0.369319,0.293959,1.14707,-1.680492,2.338704,-1.967251,-0.985747,0.683663,0.522643,-2.152274,-0.403833
9.76,-0.154052,0.011148,-0.262962,-0.085034,0.123962,0.022754,0.133176,0.119645,0.167346,-0.859813,6.17,-2.831,-2.312,6.5145,-2.0042,3.9852,24.1564,0.2099,-21.8813,-12.8872,-0.253742,-0.096574,-0.195011,-0.272133,0.223479,0.086772,-0.065158,0.072354,0.367158,-0.430347,0.355294,0.923762,-1.311224,2.490221,-1.996389,-0.549631,0.587798,1.321796,-0.934887,-4.33479
9.78,-0.138096,0.004986,-0.26488,-0.026046,0.131054,0.018604,0.129288,0.201749,0.182175,-0.828618,3.5918,-2.5857,0.7207,6.3495,0.6001,7.7623,21.4836,2.3162,-14.6031,-7.3914,-0.243099,-0.080461,-0.225896,-0.216198,0.167066,0.073228,-0.052683,0.111814,0.345626,-0.524983,0.491817,0.745633,-1.351018,2.562195,-2.061147,-0.64542,0.565073,1.953002,-1.145663,-4.80202
9.8,-0.132673,0.020864,-0.217658,-0.053883,0.148443,0.032203,0.124776,0.239123,0.228715,-0.789589,2.0019,1.6637,5.3514,-6.6954,0.6946,6.8657,17.2754,-1.2587,-2.9543,-3.6451,-0.232087,-0.06683,-0.246098,-0.159788,0.145023,0.061995,-0.039564,0.165088,0.321096,-0.609106,0.522216,0.601625,-0.733372,2.609339,-0.563399,-0.458482,0.590926,2.533551,-1.259857,-3.610353
9.82,-0.167182,0.018849,-0.022827,-0.396866,0.214545,0.117133,0.176044,0.178327,0.436016,-0.403103,-5.6106,-0.2483,19.6217,-53.4754,2.6556,11.6275,25.3283,-10.2568,27.3126,12.0386,-0.221985,-0.054513,-0.239435,-0.122855,0.146044,0.057613,-0.026957,0.213181,0.301883,-0.661366,0.559464,0.565455,0.596407,1.429828,0.085263,-0.109194,0.578764,1.980508,-0.83113,-1.725379
9.84,-0.294357,-0.124894,0.069342,-0.663522,0.261844,0.218899,0.003657,0.074861,0.559832,-0.32065,-16.7434,-32.2446,7.3212,-39.5474,1.5612,16.2109,-31.8722,-10.9852,18.139,2.1592,-0.220506,-0.041421,-0.156954,-0.180591,0.188847,0.065345,-0.004384,0.211175,0.32707,-0.530432,0.229181,0.589311,4.477458,-3.800809,1.37244,0.275958,1.268824,-0.773941,1.938442,6.295057
9.86,-0.391582,-0.240877,0.05577,-0.771631,0.284618,0.292478,-0.095667,0.021252,0.565241,-0.267998,-14.1055,-23.2834,-4.159,-11.3573,0.7891,12.6051,-19.5952,-3.9452,-2.1008,1.1497,-0.230713,-0.049858,-0.055401,-0.312791,0.232311,0.082002,-0.000629,0.155902,0.391196,-0.407478,-0.405506,-0.565441,4.468029,-6.640717,1.316338,0.767188,0.022268,-2.78436,3.259485,4.474283
9.88,-0.40908,-0.273115,0.066187,-0.799405,0.205324,0.325211,-0.12189,0.021483,0.611948,-0.224105,-3.7526,-4.2512,-0.9107,2.1647,-3.07,5.9863,-5.2738,1.7634,3.787,1.0866,-0.24807,-0.075221,0.003297,-0.451979,0.260173,0.10434,-0.013026,0.093551,0.44778,-0.323581,-0.825129,-1.338832,2.105781,-6.272082,0.884921,1.097986,-0.625274,-2.623632,2.407943,2.921633
9.9,-0.418881,-0.270247,0.132468,-0.820731,0.182196,0.346056,-0.159066,0.056349,0.699813,-0.230442,-3.0338,4.5981,5.2156,2.1307,-0.5508,3.0391,-9.4259,4.6989,10.8051,-0.6874,-0.265609,-0.104487,0.03609,-0.561778,0.230905,0.129084,-0.026917,0.055543,0.497668,-0.265317,-0.807259,-1.430634,1.293435,-4.734656,-1.41171,1.19354,-0.644404,-1.350765,2.255219,2.103434
9.92,-0.427179,-0.295896,0.133728,-0.85272,0.140425,0.367898,-0.206346,0.049197,0.749918,-0.209107,-5.2566,28.4997,-1.6998,-10.3258,-8.075,-29.9138,4.4127,-6.2231,-11.5701,9.5213,-0.283607,-0.135142,0.077641,-0.635156,0.303268,0.161154,-0.040109,0.052648,0.557534,-0.379393,-0.658484,-2.298496,2.137622,-2.577859,1.576981,2.464417,-1.427223,1.719239,4.671564,-2.737308
9.94,-0.408822,-0.268842,0.136756,-0.858959,0.142595,0.373991,-0.197233,0.044773,0.816438,-0.249108,23.207,-10.6153,-4.2934,5.9102,-10.5567,14.1374,-5.0155,-1.0555,3.3116,5.9658,-0.315281,-0.1534,0.119279,-0.698626,0.374538,0.188396,-0.057361,0.072856,0.628197,-0.402658,-1.506281,-0.472699,1.766931,-3.461998,1.291907,0.554241,-0.870083,-0.51265,2.880105,0.177956
9.96,-0.383299,-0.226733,0.134657,-0.858625,0.308672,0.369459,-0.185261,0.030325,0.839993,-0.319683,11.6765,1.71,-4.9086,8.2679,-4.8809,7.392,0.8578,-0.7391,-4.1917,2.566,-0.335215,-0.16439,0.144607,-0.757874,0.397754,0.202409,-0.075591,0.05908,0.692017,-0.393955,-0.764059,-0.53733,1.144654,-2.70171,1.330935,0.714568,-0.863757,-0.624875,3.04924,0.408971
9.98,-0.348945,-0.19511,0.130072,-0.829837,0.368362,0.365049,-0.168347,0.027244,0.833877,-0.396311,10.067,4.2362,-5.3504,16.6186,-3.252,8.0759,1.1394,0.7513,-10.8032,-0.0426,-0.345702,-0.172143,0.162062,-0.807084,0.421966,0.215252,-0.089779,0.044298,0.749777,-0.389447,-0.426887,-0.334621,0.629251,-2.314732,1.119002,0.582216,-0.638685,-0.718553,2.706069,-0.234285
10.0,-0.312911,-0.179792,0.128336,-0.799484,0.435057,0.365613,-0.154836,0.028523,0.83319,-0.43833,8.3017,0.2513,-3.987,23.5577,-1.1948,6.0934,-2.8735,1.4803,-4.6135,-0.7431,-0.349834,-0.174588,0.167629,-0.847841,0.441991,0.226554,-0.097462,0.032044,0.785528,-0.402266,-0.111768,-0.048963,0.016869,-1.884,0.926716,0.597257,-0.325963,-0.535936,1.359226,-0.706516
10.02,-0.298476,-0.173604,0.127486,-0.780203,0.471582,0.364108,-0.154489,0.028813,0.831862,-0.329897,2.1465,-4.0348,-1.5722,27.6899,-0.2212,2.5325,-6.1147,1.3045,-0.9533,4.3071,-0.34755,-0.172818,0.161416,-0.880155,0.458479,0.238776,-0.101227,0.024739,0.802994,-0.420201,0.210928,0.146949,-0.532536,-1.467193,0.752886,0.658003,-0.17196,-0.2624,0.610521,-0.701979
10.04,-0.293058,-0.170266,0.129098,-0.770722,0.489743,0.336791,-0.15232,0.074855,0.832235,-0.324965,-1.1567,-4.4206,0.646,28.4571,0.2786,0.9031,-4.2558,5.4134,-6.1019,2.2782,-0.340718,-0.169654,0.147921,-0.903855,0.470745,0.249717,-0.105185,0.022347,0.823151,-0.418321,0.335964,0.162892,-0.739455,-0.980723,0.486179,0.491785,-0.195971,-0.047583,0.862553,1.470775
10.06,-0.284373,-0.167926,0.128802,-0.617987,0.498008,0.358748,-0.134644,0.075252,0.832501,-0.328163,-0.477,-2.3543,1.8986,50.0919,0.5977,7.614,-4.3868,1.9807,-5.2261,3.5214,-0.333549,-0.167346,0.133697,-0.918445,0.47739,0.256426,-0.106433,0.032899,0.839791,-0.434047,0.317667,0.08482,-0.69845,-0.580452,0.229317,0.312848,-0.047574,0.659435,0.477542,0.721144
10.08,-0.295683,-0.166752,0.130661,-0.635107,0.480764,0.252495,-0.141196,0.070698,0.69715,-0.321634,-8.0083,-4.6211,4.3039,37.1282,0.7793,-12.6144,-11.1884,1.7345,-25.4717,5.8366,-0.324118,-0.164171,0.117137,-0.91558,0.473282,0.264052,-0.104035,0.042811,0.84839,-0.441274,0.496462,0.155568,-0.863242,0.57116,-0.484857,0.44013,0.142354,0.308322,0.3219,-1.061675
10.1,-0.278154,-0.147196,0.127363,-0.618774,0.499216,0.191784,-0.135964,0.073113,0.693799,-0.345968,-6.0379,4.8,3.3968,31.1957,2.5518,-10.2887,-4.8002,3.9451,-15.4547,2.8461,-0.313892,-0.162743,0.105151,-0.897469,0.45895,0.263049,-0.104594,0.045605,0.82951,-0.433893,0.461068,-0.064066,-0.343851,1.225865,-0.950688,-0.016225,-0.055855,-0.349327,-0.566436,0.677627
10.12,-0.273452,-0.130605,0.114077,-0.583636,0.402176,0.160313,-0.115465,0.068132,0.665581,-0.406838,-6.8891,6.8646,0.5425,28.1083,-0.0891,-6.6866,-1.2526,2.0455,-10.7807,-0.6364,-0.303129,-0.163392,0.104199,-0.866809,0.435888,0.257313,-0.105374,0.044261,0.808757,-0.415813,0.458728,-0.011644,0.130258,1.660235,-1.272076,-0.318071,-0.029013,0.099916,-1.235933,1.005404
10.14,-0.363197,-0.142841,0.097899,-0.556383,0.411294,0.136828,-0.116332,0.055135,0.605781,-0.480999,-22.0468,0.6832,-2.0548,23.0288,1.7572,-7.8921,-5.0765,-0.3316,-14.0003,-4.4928,-0.29289,-0.161735,0.108556,-0.827887,0.406174,0.249401,-0.103944,0.048705,0.780934,-0.394806,0.465203,0.117314,0.289298,2.044916,-1.568019,-0.363799,0.098495,0.285047,-1.418145,1.055622
10.16,-0.391398,-0.151215,0.008343,-0.531847,0.414373,0.105452,-0.113719,0.043092,0.561425,-0.646455,-18.5314,1.5852,-12.5802,20.2868,3.2703,-14.8063,0.9267,-2.1619,-14.1733,-12.0592,-0.288367,-0.161188,0.116869,-0.78626,0.372446,0.243753,-0.10488,0.05466,0.749012,-0.372152,0.124454,0.015517,0.505259,2.06554,-1.609284,-0.240223,-0.102117,0.293985,-1.613678,1.098024
10.18,-0.423014,-0.178502,0.000664,-0.458988,0.430598,0.077456,-0.123081,0.028309,0.485825,-0.72506,-22.2276,8.4832,-7.8712,20.6577,3.85,-18.0914,2.1744,-4.1912,-26.3793,-12.7423,-0.285964,-0.168005,0.110267,-0.740371,0.339087,0.23896,-0.109001,0.059853,0.724396,-0.381965,0.067554,-0.401048,-0.903504,2.49015,-0.191499,-0.248127,-0.189129,0.303253,-1.086927,-0.991403
10.2,-0.445337,-0.182782,-0.007638,-0.382118,0.44224,0.062128,-0.131539,0.008529,0.429312,-0.765555,-22.4786,12.0188,-7.4151,26.5975,6.2999,-13.8,5.1405,-6.1152,-27.7843,-12.5637,-0.285434,-0.178662,0.093365,-0.691096,0.312385,0.230448,-0.115352,0.063808,0.697029,-0.408904,-0.060955,-0.48671,-0.785375,2.282103,-1.116852,-0.463074,-0.317502,0.171777,-1.429762,-1.719556
10.22,-0.36716,-0.153901,-0.045636,-0.313341,0.442304,0.062741,-0.106093,-0.000752,0.394168,-0.74218,-6.6949,16.266,-8.1342,22.3885,3.8934,-9.8998,14.8302,-6.1508,-24.2238,-9.6098,-0.287756,-0.187588,0.073721,-0.634683,0.307107,0.219355,-0.123627,0.063639,0.661939,-0.446777,-0.210977,-0.361108,-1.111866,2.982754,1.529756,-0.549805,-0.429123,-0.084306,-1.842135,-2.228683
10.24,-0.342805,-0.057652,-0.095493,-0.277767,0.427311,-0.031804,-0.045703,-0.033685,0.297806,-0.634025,-9.1858,27.9148,-9.3356,15.7425,4.3435,-20.0749,21.0685,-7.9178,-29.5486,-4.2298,-0.286551,-0.190448,0.046445,-0.56766,0.313868,0.205798,-0.128174,0.058794,0.619199,-0.4821,0.030246,-0.051376,-1.420958,3.205606,0.196151,-0.629613,-0.173355,-0.389059,-2.156273,-1.865867
10.26,-0.306057,-0.017647,-0.129016,-0.253885,0.355484,-0.02411,0.057628,-0.021024,0.220434,-0.595517,-3.6479,15.0788,-6.1966,6.9865,0.2842,-5.8027,32.0174,-3.5798,-21.8013,-6.4741,-0.283617,-0.18008,0.003935,-0.494473,0.344233,0.185032,-0.125216,0.046106,0.554123,-0.461437,0.011399,0.659716,-2.076185,3.362812,0.167475,-1.034246,0.172482,-0.916413,-3.264618,1.122062
10.28,-0.226062,0.034817,-0.164251,-0.217304,0.281393,-0.012587,0.116281,-0.001576,0.168473,-0.635586,8.6149,8.5884,-1.8263,2.7582,-2.9183,0.2549,29.2634,-3.0645,-18.3365,-10.4787,-0.282484,-0.158343,-0.052738,-0.423345,0.348497,0.16249,-0.112922,0.038766,0.483068,-0.417697,-0.006137,1.138578,-2.727412,3.252588,0.236486,-1.072582,0.62823,-0.283608,-3.334049,1.780926
10.3,-0.208653,0.056996,-0.19884,-0.173575,0.21074,0.076602,0.143278,0.035197,0.152289,-0.720786,2.5892,2.1641,-1.6854,3.3942,-2.6714,16.7955,25.7089,-1.4487,-15.9795,-13.7564,-0.27683,-0.131091,-0.105714,-0.358803,0.314228,0.139748,-0.09551,0.042132,0.420876,-0.391976,0.308929,1.343587,-2.230834,2.81835,-1.48295,-1.062509,0.835585,0.220902,-2.808954,0.61013
10.32,-0.175269,0.0418,-0.234996,-0.104554,0.147533,0.049395,0.134183,0.098134,0.139863,-0.948994,6.8804,-4.1693,-2.2072,7.3807,-2.2066,3.2223,18.9574,1.1599,-18.6526,-17.0,-0.27092,-0.104425,-0.149894,-0.301384,0.256971,0.125555,-0.076756,0.057482,0.37701,-0.4059,0.302049,1.266323,-1.843527,2.558787,-2.192826,-0.592436,0.880367,0.849768,-1.955106,-1.327598
10.34,-0.13197,0.020033,-0.27246,-0.030134,0.111709,0.017873,0.124232,0.182432,0.145182,-0.926936,6.2955,-2.2438,-2.7931,8.5816,-1.057,2.6756,21.0818,2.8059,-20.1906,-11.9414,-0.260096,-0.085,-0.188862,-0.242741,0.194644,0.11213,-0.062005,0.090521,0.348558,-0.488229,0.522749,0.881124,-1.628135,2.693484,-2.283222,-0.68013,0.612639,1.867562,-1.192022,-5.663472
10.36,-0.110822,0.036995,-0.320121,0.002173,0.143021,0.01858,0.119902,0.270316,0.179593,-0.864803,4.8381,2.1127,-3.6681,2.0975,1.4812,7.8261,19.2489,3.1851,-8.9182,-3.9459,-0.246253,-0.069611,-0.226753,-0.180062,0.146527,0.095674,-0.049265,0.145604,0.32165,-0.612068,0.626027,0.727953,-1.658021,2.916314,-1.637871,-0.784326,0.552713,2.71603,-1.431742,-6.2258
10.38,-0.12328,0.017349,-0.188965,-0.060883,0.18378,0.049181,0.099989,0.287356,0.235429,-0.790974,-0.4526,-5.2984,14.3368,-12.2413,1.6689,6.4033,10.6379,-2.7889,4.0412,0.5132,-0.232589,-0.053977,-0.268538,-0.123668,0.14095,0.08341,-0.035325,0.212148,0.292531,-0.709951,0.681541,0.741409,-1.86588,2.502773,0.044815,-0.466696,0.622465,3.015425,-1.456712,-3.792077
10.4,-0.207495,0.002401,0.065548,-0.521661,0.264707,0.144662,0.117008,0.152532,0.480883,-0.411931,-14.2784,-3.3273,25.3124,-70.6331,3.0622,8.4673,16.4428,-16.8269,39.2919,14.0811,-0.221223,-0.042277,-0.247503,-0.097949,0.164979,0.081337,-0.024892,0.259365,0.270443,-0.748529,0.660854,0.464735,1.752764,0.817698,0.93627,0.041726,0.452388,1.796885,-0.892763,-0.623447
10.42,-0.327797,-0.168485,0.052242,-0.748562,0.249411,0.243611,-0.018721,0.066201,0.51039,-0.318721,-17.609,-37.753,-4.5301,-31.9094,-1.0507,13.1781,-24.8871,-8.4727,4.3227,2.2398,-0.223025,-0.033796,-0.123525,-0.194761,0.227594,0.093299,-0.009225,0.228898,0.310622,-0.576891,0.076579,0.409871,6.465869,-5.911811,1.942833,0.378962,0.871184,-2.280496,2.963085,8.168646
10.44,-0.377236,-0.260319,0.057273,-0.752526,0.283507,0.29476,-0.107818,0.047379,0.534779,-0.274446,-8.1402,-19.7259,-2.071,6.0755,1.3825,9.2484,-15.4585,-0.0989,0.2787,0.5437,-0.235182,-0.04743,-0.033486,-0.353341,0.24394,0.109263,-0.010703,0.158361,0.371692,-0.422685,-0.532643,-0.866029,3.260279,-7.621127,0.202235,0.751403,-0.150245,-3.217117,2.794592,5.440295
10.46,-0.407618,-0.271087,0.067598,-0.789612,0.20032,0.325031,-0.148195,0.047592,0.573374,-0.255752,-7.3764,0.4017,-0.548,1.1203,-3.1222,4.2886,-8.5166,1.6341,3.092,0.0662,-0.249029,-0.076203,0.01276,-0.482804,0.260752,0.129589,-0.02328,0.103099,0.423366,-0.33283,-0.663856,-1.492339,1.76418,-5.447377,0.712024,1.012363,-0.624034,-2.101421,2.242801,3.047399
10.48,-0.413567,-0.266336,0.121703,-0.797723,0.184878,0.325637,-0.169236,0.041588,0.604195,-0.256236,-2.7706,6.1416,3.92,3.6066,-0.2372,-0.5807,-7.2666,0.4428,2.6604,-0.3258,-0.265452,-0.106617,0.042152,-0.579768,0.228389,0.152218,-0.038025,0.073036,0.468827,-0.286635,-0.786612,-1.443341,1.18019,-4.194573,-1.518402,1.075707,-0.719132,-1.049298,2.038908,1.557375
10.5,-0.425734,-0.27092,0.12138,-0.841564,0.145278,0.357583,-0.217617,0.055554,0.705815,-0.210511,-8.7629,29.9478,-3.1213,-16.5015,-14.4251,-21.4961,6.8603,-9.0137,-6.0048,7.2503,-0.280761,-0.141358,0.078679,-0.638777,0.308037,0.183272,-0.058657,0.075198,0.527073,-0.336831,-0.525161,-2.116955,2.161883,-1.608103,7.994689,1.927141,-1.464823,2.061804,3.792008,-2.21964
10.52,-0.42908,-0.2827,0.125276,-0.869952,0.1302,0.37918,-0.225676,0.045022,0.7955,-0.181947,37.9798,-19.4541,-6.8804,6.0809,-11.2082,6.3833,-15.0619,-5.7328,8.7554,8.1009,-0.304394,-0.165797,0.114736,-0.682023,0.383792,0.210254,-0.080017,0.10417,0.590494,-0.369162,-2.292803,-0.148804,2.320671,-3.960042,1.075268,0.766752,-0.533218,-0.053212,2.541644,-0.618508
10.54,-0.382334,-0.21501,0.131141,-0.873006,0.308592,0.357502,-0.185939,0.036986,0.839275,-0.314193,13.9942,8.1932,-5.1249,6.0295,-4.9801,2.2348,7.8648,0.2369,0.9453,1.5199,-0.330336,-0.175407,0.14516,-0.747415,0.406008,0.224092,-0.097518,0.078633,0.651391,-0.365449,-0.881555,-0.610675,1.088921,-2.873602,1.094384,0.719065,-0.968246,-1.287403,3.147377,0.535717
10.56,-0.320072,-0.143623,0.123368,-0.828833,0.406103,0.362567,-0.15814,0.023444,0.835571,-0.428391,12.4764,12.7181,-6.1684,17.681,-2.1239,6.4574,3.214,-0.8176,-8.2564,-2.2341,-0.340344,-0.181302,0.163138,-0.800007,0.429905,0.235808,-0.109872,0.059019,0.7151,-0.36528,-0.381663,-0.196395,0.640918,-2.542739,1.183665,0.507904,-0.487648,-0.801363,3.042202,-0.293316
10.58,-0.293104,-0.124774,0.121499,-0.779822,0.473516,0.366292,-0.131267,0.026279,0.824055,-0.353355,6.3598,3.4097,-4.5173,27.4498,-0.0764,5.2677,-2.6337,1.8877,-4.4316,3.0347,-0.34182,-0.178226,0.168289,-0.844178,0.45104,0.245112,-0.112396,0.039971,0.758643,-0.396567,0.038329,0.275917,-0.04728,-2.056422,0.985242,0.522183,-0.043225,-0.952565,1.645883,-1.319467
10.6,-0.283643,-0.121813,0.124408,-0.771645,0.494819,0.343778,-0.128695,0.03237,0.692435,-0.336712,-0.4148,-1.6946,-1.8515,28.0321,0.4602,3.0396,-5.1649,1.7627,-28.0653,3.3892,-0.336362,-0.169992,0.161098,-0.877514,0.467124,0.254588,-0.110609,0.027564,0.788663,-0.402695,0.336646,0.429389,-0.531574,-1.404184,0.654091,0.418208,0.058654,-0.374978,1.57512,-0.757469
10.62,-0.284646,-0.149652,0.12673,-0.784743,0.486038,0.309346,-0.143872,0.072393,0.705813,-0.315803,1.1157,-8.2716,0.1665,23.7243,0.1505,6.2541,-6.1105,4.373,-9.6312,4.9095,-0.329938,-0.161922,0.149022,-0.898226,0.475812,0.256388,-0.110798,0.026557,0.792772,-0.429559,0.229679,0.406467,-0.700715,-0.774434,0.26119,0.068348,-0.01911,0.061599,-0.394351,-0.362899
10.64,-0.275168,-0.141005,0.129502,-0.633238,0.501048,0.325925,-0.137717,0.077399,0.715178,-0.319583,0.9958,7.4753,-0.4213,42.1352,1.1601,10.424,-2.9335,5.8667,-16.8312,4.2035,-0.323573,-0.162,0.140255,-0.905545,0.475902,0.258479,-0.111365,0.021522,0.806589,-0.429036,0.253414,-0.124168,-0.191321,-0.148962,-0.155795,-0.012424,-0.088556,-0.081602,0.360481,0.176338
10.66,-0.271736,-0.133052,0.127369,-0.629878,0.506626,0.199386,-0.138142,0.072999,0.704541,-0.338384,-1.0077,4.0219,0.3735,32.1286,2.499,-10.63,-10.3447,2.1557,-10.0667,3.1604,-0.316895,-0.161683,0.135142,-0.895041,0.46438,0.258867,-0.1091,0.028297,0.803155,-0.418636,0.314766,0.064593,-0.336579,0.883505,-0.817352,0.069083,0.171912,0.676933,-0.546032,0.050184
