time_s,target_dof_right_hip_pitch_04,target_dof_right_hip_roll_03,target_dof_right_hip_yaw_03,target_dof_right_knee_04,target_dof_right_ankle_02,target_dof_left_hip_pitch_04,target_dof_left_hip_roll_03,target_dof_left_hip_yaw_03,target_dof_left_knee_04,target_dof_left_ankle_02,torque_dof_right_hip_pitch_04,torque_dof_right_hip_roll_03,torque_dof_right_hip_yaw_03,torque_dof_right_knee_04,torque_dof_right_ankle_02,torque_dof_left_hip_pitch_04,torque_dof_left_hip_roll_03,torque_dof_left_hip_yaw_03,torque_dof_left_knee_04,torque_dof_left_ankle_02,pos_dof_right_hip_pitch_04,pos_dof_right_hip_roll_03,pos_dof_right_hip_yaw_03,pos_dof_right_knee_04,pos_dof_right_ankle_02,pos_dof_left_hip_pitch_04,pos_dof_left_hip_roll_03,pos_dof_left_hip_yaw_03,pos_dof_left_knee_04,pos_dof_left_ankle_02,vel_dof_right_hip_pitch_04,vel_dof_right_hip_roll_03,vel_dof_right_hip_yaw_03,vel_dof_right_knee_04,vel_dof_right_ankle_02,vel_dof_left_hip_pitch_04,vel_dof_left_hip_roll_03,vel_dof_left_hip_yaw_03,vel_dof_left_knee_04,vel_dof_left_ankle_02
12.12,-0.719517,0.063268,0.104983,-0.792605,0.350647,0.106211,-0.188015,0.171229,0.872271,-0.410978,-49.9039,19.1972,-9.9505,22.4814,1.1309,3.3421,7.1366,10.8958,14.2069,3.5771,-0.363569,-0.056346,0.137128,-0.838335,0.351578,0.132379,-0.050095,0.20162,0.730291,-0.47925,-0.141103,0.179088,1.970168,-1.805175,-1.179886,-0.293963,-1.315821,-4.075734,0.819271,-0.854809
12.14,-0.975696,-0.08284,0.238138,-0.256161,0.410055,-0.0565,1.469777,0.038351,0.38234,-0.725018,-48.5512,-24.2848,10.9075,84.0711,2.7283,-34.8343,60.0,-11.5346,-71.6077,-11.9991,-0.389368,-0.04558,0.14416,-0.842705,0.342831,0.138935,-0.065868,0.17059,0.763393,-0.462972,-1.593638,0.637926,-0.441569,0.45186,-0.039737,0.223241,-0.742123,-0.494099,1.669704,1.532567
12.16,-0.609686,0.036201,0.159889,-0.466988,0.108409,0.155314,1.763557,0.083098,0.265416,-0.589773,11.8938,16.2622,-4.1935,-0.9734,3.6743,-14.0883,60.0,-16.1681,-60.6227,-6.0431,-0.426245,-0.031933,0.158991,-0.726757,0.294686,0.135893,-0.052847,0.169278,0.700323,-0.505835,-1.594122,-0.099868,1.2528,4.615065,-11.237689,0.687705,0.722106,2.208273,-0.533078,2.712665
12.18,-0.072346,0.133313,0.076757,-0.765365,0.055581,0.135961,0.700507,0.076389,0.407835,-0.442939,77.4585,10.2027,-8.4169,-49.7378,-1.49,10.0074,60.0,-19.0666,-24.0754,0.9141,-0.444178,-0.021944,0.16754,-0.64286,0.176236,0.13132,-0.032686,0.208782,0.674584,-0.489681,-0.877101,0.790121,-0.193451,3.623999,-3.369853,-0.376633,1.275589,1.70439,-1.841566,0.965239
12.2,0.012039,0.105089,0.207345,-0.664678,0.185252,0.108186,0.007241,0.068587,0.648445,-0.124755,25.5031,-22.722,15.331,8.1324,5.1685,18.1754,-60.0,-15.2525,3.7806,13.9048,-0.424994,0.0068,0.132231,-0.642387,0.117685,0.112474,0.011585,0.222042,0.653294,-0.479404,1.620094,1.606086,-2.287093,-1.326092,-2.49075,-0.761211,2.753086,-0.027192,-0.52089,0.284034
12.22,-0.264628,0.160811,0.046095,-0.80463,0.233903,0.146494,-0.394641,0.137596,0.852385,0.112695,-37.1292,24.4306,-16.794,-21.3336,1.7192,13.3696,-60.0,11.9661,28.2188,17.0,-0.382587,0.015279,0.146943,-0.65148,0.1484,0.10355,0.031426,0.151498,0.652868,-0.452712,2.217585,0.177202,1.962346,-0.189382,1.718163,-0.280234,0.530991,-3.906489,0.197454,1.138058
12.24,-0.638197,0.049162,0.138532,-0.780593,0.394695,0.043221,-0.19766,0.115924,0.614793,-0.565193,-59.6023,14.7162,3.9047,6.8683,6.2764,-21.7579,-5.0097,5.4209,-30.5604,-12.2038,-0.363662,0.009581,0.137703,-0.693561,0.196548,0.114226,0.018221,0.105207,0.6905,-0.411572,0.74517,-0.2577,-1.117808,-2.302189,1.666079,0.449282,-1.446413,-1.272092,2.219126,6.120164
12.26,-0.944295,-0.080049,0.251375,-0.186546,0.367102,-0.036777,1.851238,0.010146,0.387872,-0.695242,-57.713,-25.0465,11.3017,93.9666,-1.6623,-22.4486,60.0,-10.3225,-32.5435,-4.5083,-0.376285,0.011967,0.134916,-0.733208,0.300593,0.117038,-0.010248,0.103074,0.680276,-0.487408,-1.111899,0.251765,0.10067,-1.382862,4.366285,-0.025228,-1.429903,0.301143,-1.307719,-3.843449
12.28,-0.396354,-0.020489,0.063673,-0.418009,0.219959,0.158125,1.58823,0.059027,0.405771,-0.508731,43.8422,-3.8283,-15.967,-34.1576,-5.6068,-11.7202,60.0,-15.9943,-14.6506,-8.4084,-0.407591,0.017345,0.161818,-0.618024,0.32897,0.123271,-0.010486,0.121318,0.618749,-0.493027,-1.705229,-0.141687,1.799528,7.413886,1.258959,0.685556,0.232563,2.856141,-1.998617,7.858793
12.3,0.116271,0.051419,0.054414,-0.619153,0.17294,0.185371,0.671189,0.053507,0.550453,-0.128049,78.5784,2.9204,0.2138,-38.0319,-1.7873,13.3039,60.0,-15.7546,-11.2254,13.6547,-0.415146,0.017052,0.13326,-0.529451,0.280721,0.123342,0.003117,0.163384,0.611751,-0.456392,0.045877,0.149812,-2.368641,2.83991,-2.549414,-0.161783,0.859963,1.39425,0.234651,-0.526216
12.32,0.194394,0.044728,0.107104,-0.62291,0.247421,0.122967,0.1382,0.041657,0.652228,0.014408,25.7901,-22.6116,8.4703,-7.1517,2.9846,12.7976,-45.1276,-9.0696,-6.5035,17.0,-0.378251,0.03234,0.089437,-0.524971,0.228322,0.111619,0.038846,0.163428,0.628511,-0.468615,2.431304,0.950814,-1.960682,-0.871172,-2.243088,-0.448808,2.463276,-0.908901,1.162587,-3.376
12.34,-0.038305,-0.377693,0.054615,-0.64692,0.178641,0.105862,-0.03417,0.094592,0.859637,0.130942,-30.9849,-60.0,-5.2197,-4.0911,-2.7652,8.3499,-35.0254,6.4656,21.1986,17.0,-0.32015,0.030362,0.085822,-0.548575,0.235017,0.103638,0.058692,0.121719,0.654543,-0.481514,2.963419,-0.21396,0.613932,-1.23189,0.515312,-0.324252,0.623524,-2.6845,1.105329,-0.462872
12.36,-0.202529,-0.309957,-0.039094,-0.856059,0.192436,0.172957,-0.122902,0.144553,0.928649,0.075039,-35.2953,3.406,-8.7485,-29.1699,-10.0037,-4.8123,-16.4269,5.4568,14.9338,17.0,-0.278558,-0.01738,0.070038,-0.580343,0.225516,0.113722,0.046969,0.096977,0.696728,-0.47138,1.888992,-2.346668,-0.633114,-1.408325,8.768202,0.554058,-0.664997,-0.204531,2.294236,-0.144815
12.38,-0.30102,0.080161,0.08661,-1.053435,0.360317,0.257726,-0.90202,0.185134,0.878009,-0.078688,-2.041,60.0,13.7755,-35.4208,-0.1954,11.0262,-60.0,5.4945,-4.2276,13.5708,-0.275932,-0.057835,0.029724,-0.637342,0.286562,0.128621,0.033272,0.108443,0.749632,-0.455815,-0.069666,-1.780595,-2.365262,-3.119151,3.177402,0.337335,-0.814597,0.636027,2.713676,1.529525
12.4,-0.514403,-0.014454,0.152916,-1.007905,0.353972,0.316575,-0.71676,0.228702,0.850979,-0.523212,-22.3964,19.2996,1.8126,8.2735,-1.7743,18.4942,-60.0,12.9601,-7.7711,-10.0441,-0.286431,-0.07062,0.057411,-0.746256,0.350415,0.135904,0.002506,0.108644,0.797137,-0.417595,-0.477286,-0.305695,2.263183,-5.491205,1.935957,0.348131,-2.400229,-0.279127,1.831215,5.878149
12.42,-0.798676,-0.123367,0.311567,-0.576966,0.456735,0.002647,0.142207,0.144545,0.666981,-0.856246,-40.1891,2.0332,9.2176,68.4371,0.6678,-45.6812,60.0,-4.4996,-28.1845,-12.9524,-0.311756,-0.083255,0.118668,-0.834376,0.420196,0.153146,-0.072481,0.128163,0.818836,-0.471031,-1.328727,-0.381083,2.945982,-3.446454,0.801731,0.934647,-4.14005,1.795198,0.624718,-2.481001
12.44,-0.651489,-0.124495,0.230811,-0.338411,0.264525,0.086154,1.969911,0.123147,0.422929,-0.424668,-17.062,-36.4792,-0.3723,95.6603,-7.8587,-6.57,60.0,-10.1671,-33.2686,17.0,-0.339011,-0.071555,0.176677,-0.885601,0.449271,0.152318,-0.09105,0.171635,0.782216,-0.681788,-1.205797,0.981209,1.692236,-1.569432,0.473559,-0.135694,0.836238,1.555483,-2.383225,-8.870422
12.46,-0.367088,-0.291202,0.129568,-0.387594,0.193334,0.061331,1.122223,0.131451,0.469267,-0.562918,0.0228,-60.0,-3.1331,41.1427,-9.9678,-22.4703,60.0,-21.3648,-8.583,-15.0892,-0.347933,-0.041246,0.182257,-0.863123,0.42611,0.1525,-0.034535,0.221411,0.707123,-0.487499,-0.117142,1.148323,-0.624667,3.488185,0.66337,0.355754,3.583212,3.617648,-3.130955,12.194367
12.48,-0.110456,-0.4416,0.229198,-0.601709,0.122567,0.040932,0.250312,0.119912,0.603042,-0.342872,14.1336,-60.0,21.8982,-7.3948,-8.3527,-15.1228,-47.4517,-20.5151,2.7297,4.7551,-0.334504,-0.022446,0.130962,-0.786838,0.375125,0.152519,0.038008,0.275999,0.680541,-0.442254,0.787702,0.539263,-3.531614,4.063332,-1.767323,-0.065334,3.407454,1.43503,-1.658736,-0.787719
12.5,-0.223449,0.140951,0.138588,-0.794726,0.22056,0.116374,-0.302429,0.146783,0.844606,-0.101643,-13.0005,60.0,4.9957,-28.8945,-7.1164,9.9005,-60.0,0.7433,37.8911,10.0982,-0.311827,-0.046409,0.109831,-0.723827,0.341685,0.144114,0.058429,0.236969,0.654642,-0.40296,1.062098,-1.143981,-0.620046,2.109958,2.294327,-0.568787,0.854357,-2.855199,-1.085805,1.974182
12.52,-0.509529,0.014626,0.133674,-0.940062,0.312897,0.280066,-0.697995,0.184593,0.782698,-0.414781,-39.46,6.039,-5.3161,-26.5697,0.2438,17.2403,-60.0,10.3853,0.962,-4.7861,-0.304231,-0.049234,0.134922,-0.726803,0.328606,0.147505,0.050555,0.173387,0.674672,-0.378935,0.350509,0.255166,1.518395,-0.626187,-0.880928,0.106942,-1.234561,-2.709752,1.761255,3.386134
12.54,-0.752362,-0.086651,0.228557,-0.516905,0.418169,-0.026737,0.441862,0.084038,0.586083,-0.686817,-31.5278,5.9781,4.8987,64.6619,1.0975,-43.8187,60.0,-4.0768,-29.5271,-10.8299,-0.327048,-0.058971,0.152625,-0.780728,0.35319,0.161271,-0.015336,0.143001,0.706116,-0.401435,-1.30528,-0.436357,0.788073,-2.899067,1.516867,0.631725,-4.245858,-0.532172,1.331427,-0.591273
12.56,-0.575202,-0.093006,0.19977,-0.518062,0.259957,0.063098,1.798496,0.080786,0.395944,-0.473851,9.8105,-49.0653,-1.4245,45.7437,-3.3,-3.3983,60.0,-7.4661,-26.8252,9.8042,-0.352054,-0.04375,0.177376,-0.757618,0.349657,0.156098,-0.04564,0.146318,0.681694,-0.554292,-1.750776,1.486114,1.071623,-1.13362,-0.290846,-0.426818,0.695199,0.266997,-1.853163,-6.653064
12.58,-0.19253,-0.399467,0.225234,-0.48112,0.195702,0.021979,0.52075,0.106163,0.552774,-0.381932,33.3265,-60.0,9.5332,21.5764,-5.9415,-21.2318,37.8549,-16.1231,7.6971,-6.5417,-0.366898,-0.015501,0.169653,-0.747636,0.34518,0.152165,-0.003655,0.178126,0.62576,-0.421546,-0.29008,0.952271,-1.162673,2.12629,-0.038001,0.068918,2.540112,2.610933,-2.154498,8.208317
12.6,-0.210097,-0.237347,0.325837,-0.663333,0.303541,0.02308,-0.252313,0.118506,0.750233,-0.159643,-11.1447,-48.7886,24.1795,-21.2778,-0.7554,-5.7034,-60.0,-6.9602,26.4568,11.0441,-0.345111,-0.011217,0.134577,-0.694082,0.31244,0.144598,0.030529,0.193337,0.621089,-0.431243,1.269994,0.135007,-1.478079,2.991691,0.40349,-0.506602,2.105245,-0.152932,-0.818709,-0.181918
12.62,-0.498366,0.056678,0.172346,-0.899572,0.381013,0.076313,-0.428944,0.149932,0.689375,-0.46094,-40.7153,45.4759,-6.4439,-32.8528,1.6622,1.4516,-45.3852,5.4562,0.1938,-2.5023,-0.331424,-0.031873,0.155402,-0.682688,0.30857,0.138217,0.014289,0.154869,0.630761,-0.401195,0.634014,-1.05225,2.380315,0.036994,1.248032,-0.434317,-1.639498,-1.740235,0.993564,0.113649
12.64,-0.722519,-0.073463,0.286642,-0.367531,0.467267,-0.128368,1.34718,0.027904,0.377775,-0.556075,-34.0299,-11.0707,7.6229,82.3605,3.2655,-31.6348,60.0,-9.516,-46.3713,-3.5929,-0.346892,-0.036716,0.182888,-0.738079,0.34738,0.133806,-0.030865,0.135658,0.646895,-0.432568,-0.902597,0.141025,0.805065,-3.094326,1.545457,-0.311112,-2.529917,-0.368335,0.693718,-1.360985
12.66,-0.450244,-0.104971,0.206916,-0.744109,0.213615,0.147434,1.610189,0.059852,0.443007,-0.638953,3.7535,-47.7574,-1.6659,-5.992,-3.8745,14.5773,60.0,-11.8699,2.4991,-12.9675,-0.362416,-0.01738,0.209417,-0.73022,0.324772,0.117378,-0.031309,0.124889,0.586757,-0.477641,-0.684716,1.145986,0.414112,0.451645,-0.577506,-0.407291,1.535074,1.569532,-2.780392,6.580866
12.68,-0.106884,-0.374054,0.234021,-0.541566,0.162459,0.053669,0.575275,0.080771,0.531087,-0.480911,43.8544,-60.0,7.6302,27.756,-7.2596,-18.9734,57.222,-17.6775,-8.7426,-4.7577,-0.370343,-0.007602,0.193278,-0.726627,0.313548,0.122374,0.004933,0.174781,0.577115,-0.410437,-0.175374,0.424127,-1.040046,0.000367,1.228321,0.350604,2.154333,2.420746,0.212445,1.958328
12.7,-0.146693,-0.283708,0.334634,-0.673147,0.273089,0.007993,-0.072722,0.091837,0.689339,-0.285737,-4.5308,-47.218,26.9212,-13.447,2.1697,-8.5916,-60.0,-13.3484,9.4525,2.832,-0.343191,-0.01776,0.160907,-0.682183,0.299185,0.116953,0.044305,0.193217,0.58891,-0.412935,1.375513,-0.226306,-2.792757,1.710472,-3.246011,-0.313582,2.261891,0.938995,0.648483,2.278677
12.72,-0.525847,0.081099,0.196871,-1.01483,0.34992,0.036154,-0.535372,0.15032,0.785288,-0.316105,-56.5104,50.0708,-5.0773,-49.2808,-2.1013,0.3433,-60.0,6.6004,19.3635,3.2291,-0.322687,-0.037492,0.168455,-0.67945,0.306375,0.108879,0.036867,0.155027,0.605014,-0.402176,1.053161,-0.998693,2.316164,-0.118578,3.881887,-0.455142,-0.927214,-2.068169,0.887187,0.215909
12.74,-0.713055,-0.068521,0.250561,-0.404425,0.493458,-0.150737,0.881109,0.044338,0.500701,-0.55637,-27.6416,-2.5559,0.238,95.5543,3.7822,-29.7022,60.0,-5.8967,-41.5241,-6.7748,-0.34179,-0.044084,0.198975,-0.764901,0.341958,0.106125,-0.007656,0.127836,0.646423,-0.405994,-1.134542,-0.088363,1.439204,-4.793495,2.300771,-0.357057,-2.954764,-0.717496,2.272451,0.767418
12.76,-0.506633,-0.135184,0.205271,-0.675041,0.271047,0.125972,1.361176,0.065617,0.52963,-0.563429,-0.0306,-60.0,-2.0457,20.8518,-2.8329,26.594,60.0,-4.2538,5.065,0.2619,-0.358472,-0.026922,0.218087,-0.756329,0.337147,0.088416,-0.011683,0.119615,0.621557,-0.480787,-0.897724,1.557695,0.223497,-1.00054,0.190862,-0.847853,2.178658,-0.335188,-2.178643,-3.60365
12.78,-0.040432,-0.430745,0.228193,-0.40321,0.140742,0.05382,0.480078,0.086441,0.597007,-0.498745,51.5975,-60.0,9.769,44.2397,-7.1999,-27.5596,35.828,-14.4081,-22.603,1.1106,-0.369434,-0.013341,0.187196,-0.754979,0.333237,0.095941,0.042481,0.156042,0.62454,-0.464728,-0.090899,-0.166502,-1.658184,0.985164,-0.504988,0.859215,1.958974,2.178381,2.134613,-2.496217
12.8,-0.058895,-0.227104,0.099713,-0.837602,0.214259,0.042085,0.138966,0.091977,0.778871,-0.411453,-7.3513,-51.9705,1.5363,-42.9873,-2.3798,-2.402,-51.2844,-2.2103,25.7159,3.3182,-0.33618,-0.012281,0.146435,-0.704592,0.304824,0.090996,0.087206,0.157189,0.630866,-0.472023,1.979779,0.341304,-1.815871,2.661859,-1.255375,-0.199605,2.335863,-1.260868,-0.406189,-0.904437
12.82,-0.23986,0.103419,0.118995,-0.900397,0.318033,0.178678,-0.934086,0.127695,0.966951,-0.255332,-21.0871,58.2367,4.9615,-14.9645,-2.8422,21.3553,-60.0,5.0306,28.2204,6.1105,-0.310044,-0.033227,0.110233,-0.71721,0.315858,0.087999,0.099563,0.122276,0.660947,-0.445115,1.278808,-1.17131,-1.194878,-1.445975,2.958822,-0.313627,0.342613,-1.312893,2.043,1.495817
12.84,-0.493449,-0.206001,0.081131,-1.058302,0.263249,0.347858,-0.884486,0.26024,1.151691,-0.255266,-33.1278,-21.0452,-8.8977,-22.2097,-7.8523,26.3219,-60.0,20.6694,28.6932,3.164,-0.303288,-0.042481,0.125105,-0.76621,0.355479,0.098089,0.074948,0.095664,0.73598,-0.414352,0.18621,-0.441839,1.316256,-2.496415,4.205119,0.450746,-2.601635,-1.231899,3.889929,3.23176
12.86,-0.655124,-0.109858,0.267743,-0.744472,0.418778,0.145607,-0.552395,0.200184,0.746469,-0.743458,-13.3848,58.9267,12.0031,48.877,-4.3894,-25.4435,34.7167,0.7363,-63.8586,-17.0,-0.328728,-0.084614,0.12936,-0.843717,0.41606,0.12403,-0.013596,0.117679,0.851592,-0.386894,-1.438984,-2.424501,0.536757,-3.927697,4.543554,1.160105,-5.399494,2.197771,5.556983,5.185198
12.88,-0.639309,-0.146743,0.244097,-0.315017,0.360192,-0.072114,1.452596,0.134825,0.406578,-0.481096,-5.0507,-0.6878,0.6796,108.1636,-4.7006,-30.8635,60.0,-7.8726,-52.1182,11.9029,-0.358606,-0.098132,0.175184,-0.898361,0.449458,0.125585,-0.087117,0.160819,0.853669,-0.578174,-1.498861,-0.342382,1.816798,-2.387554,1.141375,0.048887,-3.26364,1.542338,-1.72699,-8.100808
12.9,-0.463922,-0.271333,0.156089,-0.373662,0.265261,-0.00743,1.115129,0.131392,0.561625,-0.655184,-12.3691,-60.0,-1.2328,59.7407,-5.3126,-8.2917,60.0,-8.8466,27.775,-7.4542,-0.364961,-0.075777,0.185248,-0.888743,0.436937,0.11234,-0.086288,0.186958,0.737935,-0.536442,-0.100115,1.837383,-0.492285,2.024675,-1.570162,-0.391306,2.236728,0.962273,-6.265486,2.731867
12.92,-0.316057,-0.278974,0.258401,-0.826866,0.257666,-0.014599,-0.138242,0.131586,0.769451,-0.388624,-14.1505,-60.0,22.3486,-45.1009,0.9042,-29.561,-60.0,-21.155,16.1592,1.1406,-0.354055,-0.044819,0.143654,-0.81606,0.382705,0.115943,-0.011912,0.229671,0.690883,-0.498424,0.802939,0.682194,-3.180427,5.024266,-5.965471,0.403679,3.952589,3.318654,-0.505435,3.284233
12.94,-0.568323,0.066269,0.10475,-0.905237,0.334552,0.160709,-0.59862,0.206967,0.917943,-0.245625,-39.8757,60.0,-10.7335,-13.3941,-1.9701,18.0953,-60.0,8.6095,28.1488,7.5506,-0.347592,-0.066734,0.141222,-0.801776,0.367322,0.112969,-0.006548,0.201157,0.693964,-0.4745,0.273685,-1.353917,2.072631,-0.245559,0.665937,-0.44229,-0.834712,-2.348207,0.629536,1.620577
12.96,-0.829,-0.031414,0.160762,-0.591565,0.402087,-0.018939,0.490575,0.094525,0.709126,-0.644586,-39.1994,15.6894,-1.8052,47.8871,1.3119,-30.0911,60.0,-4.3416,-30.0532,-3.4046,-0.368205,-0.079586,0.163889,-0.830564,0.364047,0.123254,-0.045187,0.170843,0.740241,-0.474824,-1.210256,-0.229472,0.436541,-1.390957,0.211809,0.354424,-2.56627,-0.962342,2.933429,-3.420101
12.98,-0.859942,-0.048235,0.205746,-0.320925,0.334779,0.036938,1.715744,0.040952,0.399598,-0.602105,-25.0443,-38.0096,5.5882,62.2838,6.9872,-4.2274,60.0,-12.5074,-47.6682,2.3493,-0.399547,-0.057665,0.161834,-0.794212,0.343136,0.120047,-0.041026,0.166656,0.745916,-0.569112,-1.780396,1.511938,-0.350091,1.00638,-7.395505,-0.333267,2.162621,-0.018429,-0.494519,-3.70605
13.0,-0.396475,-0.065039,0.086298,-0.660126,0.076171,0.139441,1.21903,0.087121,0.356208,-0.507869,21.6612,-19.9753,-7.3373,-23.1621,-2.6716,-13.2368,60.0,-14.7547,-47.8604,1.286,-0.421696,-0.030101,0.157334,-0.752222,0.301068,0.128032,0.008562,0.182552,0.716463,-0.548495,-0.723164,0.492203,0.068366,4.272756,-6.388148,0.604649,1.253452,1.524302,-0.713874,0.342417
13.02,0.098034,0.094372,0.21417,-0.63992,0.165835,0.137495,0.090217,0.064145,0.619517,-0.138569,75.0271,11.8367,16.5123,-3.0797,2.3294,9.0475,-28.835,-16.174,4.8749,14.6176,-0.422409,-0.02154,0.122675,-0.704904,0.217991,0.123951,0.035282,0.202758,0.685859,-0.530123,0.122942,0.429969,-2.153514,1.482246,-4.460253,-0.283796,1.509154,0.6764,-1.713222,1.055186
13.04,-0.085604,0.123121,0.243736,-0.518983,0.251357,0.101138,-0.312095,0.102222,0.717654,0.087745,-14.5891,14.6366,2.289,11.4945,0.8133,6.7558,-60.0,6.3053,11.2759,17.0,-0.382574,-0.012023,0.145903,-0.673658,0.198143,0.113393,0.05241,0.153507,0.667312,-0.50223,2.391988,0.469633,2.191942,1.35276,1.328545,-0.347626,0.625213,-3.344208,-0.430402,1.391114
13.06,-0.568222,0.082241,0.115839,-0.774649,0.319753,0.134073,-0.415682,0.10002,0.638162,-0.409204,-73.9569,23.2071,-18.2517,-38.0906,2.6869,1.889,-57.5897,6.7251,-7.24,-6.2183,-0.345205,-0.013832,0.202934,-0.634735,0.225596,0.113617,0.04002,0.098629,0.671457,-0.453365,1.638395,-0.151312,2.79094,1.976373,1.090272,0.047705,-1.271489,-1.926278,0.25951,8.065368
13.08,-0.912333,-0.070103,0.248261,-0.355844,0.352486,-0.057573,1.657311,-0.013157,0.363549,-0.669316,-56.3693,-13.5524,9.61,65.5553,1.0759,-34.5239,60.0,-8.1591,-39.3511,-10.3889,-0.358647,-0.018101,0.198039,-0.667593,0.278309,0.123121,-0.004781,0.078409,0.663057,-0.442204,-1.079346,0.119454,-1.341861,-2.171594,1.910219,0.300129,-2.565121,-0.291768,-0.64423,1.317604
13.1,-0.404431,-0.062008,0.027971,-0.749338,0.110374,0.186945,1.499749,0.051562,0.421682,-0.44204,42.4128,-17.5879,-19.9319,-37.1293,1.0619,-3.1587,60.0,-11.2586,-1.816,-5.8299,-0.392274,-0.005814,0.198507,-0.619453,0.272761,0.123,-0.016528,0.080631,0.592307,-0.506216,-1.789351,0.24062,0.841837,2.039127,-7.633698,0.515752,0.091775,2.442725,-2.747613,8.481727
13.12,0.007461,-0.460212,0.135413,-0.628262,0.174711,0.113573,0.321821,0.051999,0.608237,-0.171902,67.4009,-60.0,12.9831,10.0223,0.2024,-2.36,47.1773,-11.2325,2.6277,12.292,-0.404606,-0.006043,0.139327,-0.628237,0.219447,0.126365,-0.006219,0.11892,0.582218,-0.465652,-0.226146,0.096302,-3.911805,-1.158544,-2.012006,0.017843,0.698472,1.327995,0.147345,-0.547457
13.14,0.009464,-0.385098,0.157322,-0.599858,0.167093,0.016806,0.18546,0.084835,0.664672,-0.180769,23.7626,-35.2143,14.314,-4.6745,1.4025,-10.5783,19.651,-1.1062,2.7562,12.9268,-0.372992,-0.028657,0.092086,-0.619543,0.249578,0.118995,0.002935,0.116138,0.595033,-0.467145,1.359351,-1.367112,-2.27856,0.881344,-4.749431,-0.192138,0.638723,-0.59202,0.888574,-1.48658
13.16,-0.016988,-0.214309,0.032214,-0.84574,0.247479,-0.015312,0.193352,0.105087,0.863871,-0.164216,6.21,-1.858,-1.7491,-37.5212,3.8239,-1.8712,31.7744,0.031,26.4099,11.3821,-0.33969,-0.050182,0.07062,-0.6091,0.250573,0.106158,0.008826,0.108587,0.616045,-0.46039,1.706795,-1.173586,-0.611715,0.23402,-3.987512,-0.661328,0.194442,-0.11142,1.243824,0.469513
13.18,-0.209939,0.116394,0.026781,-0.856986,0.306461,0.177471,-0.635648,0.115448,0.867533,-0.09786,-30.7057,59.4028,0.9378,-3.4154,-0.2462,21.5556,-60.0,-1.2239,3.3156,14.8817,-0.305696,-0.06688,0.050423,-0.659611,0.290686,0.097968,0.020865,0.114844,0.671335,-0.460906,1.823038,-0.862094,-0.965789,-3.026449,0.886052,-0.389539,0.61059,0.375655,3.017557,-0.363459
13.2,-0.413327,-0.232044,-0.053149,-1.173634,0.227044,0.397212,-0.707145,0.263118,1.250941,-0.071895,-26.9953,-28.7925,-12.8763,-45.9933,-7.4955,37.1421,-60.0,22.3697,53.2803,16.4971,-0.292928,-0.071092,0.055893,-0.718924,0.330104,0.104132,0.016274,0.093431,0.732945,-0.460956,0.361439,-0.128772,0.576787,-2.566804,3.407144,0.275867,-0.927516,-1.5797,2.821718,-0.94407
13.22,-0.537458,-0.03328,0.132699,-0.969939,0.401906,0.254205,-0.681953,0.253044,0.821729,-0.56326,-6.3081,60.0,14.5939,27.0578,0.3287,-16.0276,-37.4212,7.8113,-71.3844,-5.0847,-0.315312,-0.110089,0.02823,-0.826084,0.385942,0.136075,-0.039226,0.114189,0.865718,-0.416065,-1.092702,-2.225759,-1.212924,-5.620072,0.312994,1.365065,-3.45337,1.776612,7.486254,-0.811188
13.24,-0.838238,-0.119241,0.294418,-0.659988,0.439095,0.050232,-0.039927,0.176349,0.630443,-0.97974,-43.1321,2.6375,9.9626,51.4123,-3.8514,-27.2124,60.0,-6.3898,-32.0352,-16.2949,-0.338697,-0.123425,0.081804,-0.887494,0.458938,0.145752,-0.112655,0.160485,0.888974,-0.487625,-1.286267,-0.068247,3.304687,-1.997506,3.088554,0.521178,-3.804239,2.332902,-0.779357,-3.423931
13.26,-0.695417,-0.11465,0.243159,-0.238468,0.286854,0.005531,1.977009,0.13739,0.41814,-0.402828,-9.8333,-27.9648,2.2446,120.0,-8.3665,-20.9081,60.0,-10.6183,-27.2122,17.0,-0.372863,-0.106292,0.148109,-0.938053,0.480279,0.146241,-0.134804,0.203998,0.822835,-0.756906,-1.559329,0.996446,2.123552,-2.223874,0.635872,-0.008029,0.150749,1.157474,-3.870131,-11.314301
13.28,-0.444948,-0.233568,0.108534,-0.468987,0.200227,0.058395,1.205436,0.15036,0.460851,-0.543315,-11.2496,-60.0,-4.4824,44.2061,-8.3134,-10.6355,60.0,-17.8286,-4.6736,-12.3689,-0.378184,-0.068831,0.162094,-0.920089,0.459506,0.14103,-0.086181,0.249916,0.734193,-0.518391,0.049958,2.220562,-0.255527,2.710797,-2.07855,-0.071182,3.60493,2.302723,-4.197793,11.486739
13.3,-0.151941,-0.423587,0.227577,-0.618293,0.152908,0.031165,0.223259,0.126775,0.581874,-0.285681,21.8569,-60.0,20.5556,-11.4792,-8.7731,-16.4354,-5.2152,-21.5578,-6.5757,8.1226,-0.368053,-0.056044,0.118365,-0.837769,0.397688,0.140691,-0.03847,0.28811,0.71042,-0.497758,0.427144,0.132749,-2.817914,5.130636,-1.028413,0.000261,2.181415,1.586496,-1.468238,0.364099
